@relation 'yelp-weka.filters.unsupervised.attribute.StringToWordVector-R1-W2000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute id numeric
@attribute sentiment** {positive,negative,neutral}

@data
{0 72186,1 ?}
{0 11989,1 ?}
{0 58235,1 ?}
{0 32656,1 ?}
{0 1600,1 ?}
{0 67089,1 ?}
{0 42307,1 ?}
{0 7988,1 ?}
{0 68823,1 ?}
{0 27133,1 ?}
{0 55237,1 ?}
{0 46109,1 ?}
{0 42936,1 ?}
{0 36423,1 ?}
{0 67535,1 ?}
{0 59245,1 ?}
{0 71884,1 ?}
{0 11975,1 ?}
{0 44438,1 ?}
{0 53321,1 ?}
{0 35127,1 ?}
{0 36990,1 ?}
{0 23449,1 ?}
{0 24457,1 ?}
{0 8452,1 ?}
{0 26718,1 ?}
{0 48506,1 ?}
{0 42680,1 ?}
{0 52482,1 ?}
{0 69099,1 ?}
{0 54519,1 ?}
{0 17004,1 ?}
{0 42436,1 ?}
{0 12288,1 ?}
{0 60361,1 ?}
{0 71562,1 ?}
{0 64332,1 ?}
{0 44343,1 ?}
{0 36285,1 ?}
{0 62840,1 ?}
{0 31313,1 ?}
{0 38002,1 ?}
{0 41735,1 ?}
{0 48407,1 ?}
{0 57435,1 ?}
{0 65060,1 ?}
{0 22149,1 ?}
{0 26365,1 ?}
{0 70953,1 ?}
{0 20857,1 ?}
{0 9754,1 ?}
{0 48195,1 ?}
{0 40539,1 ?}
{0 60099,1 ?}
{0 62812,1 ?}
{0 35536,1 ?}
{0 64706,1 ?}
{0 63485,1 ?}
{0 27782,1 ?}
{0 41211,1 ?}
{0 19903,1 ?}
{0 44932,1 ?}
{0 58614,1 ?}
{0 69151,1 ?}
{0 55597,1 ?}
{0 44548,1 ?}
{0 69950,1 ?}
{0 47218,1 ?}
{0 7442,1 ?}
{0 58523,1 ?}
{0 38396,1 ?}
{0 67712,1 ?}
{0 32320,1 ?}
{0 54332,1 ?}
{0 509,1 ?}
{0 63748,1 ?}
{0 4998,1 ?}
{0 64670,1 ?}
{0 53087,1 ?}
{0 13250,1 ?}
{0 23737,1 ?}
{0 71629,1 ?}
{0 4481,1 ?}
{0 64792,1 ?}
{0 61296,1 ?}
{0 12746,1 ?}
{0 68500,1 ?}
{0 66404,1 ?}
{0 17297,1 ?}
{0 60806,1 ?}
{0 57670,1 ?}
{0 22579,1 ?}
{0 61837,1 ?}
{0 28714,1 ?}
{0 173,1 ?}
{0 7938,1 ?}
{0 67872,1 ?}
{0 2203,1 ?}
{0 2802,1 ?}
{0 52886,1 ?}
{0 54912,1 ?}
{0 19890,1 ?}
{0 59131,1 ?}
{0 20861,1 ?}
{0 44903,1 ?}
{0 48577,1 ?}
{0 26326,1 ?}
{0 22270,1 ?}
{0 13867,1 ?}
{0 32775,1 ?}
{0 12943,1 ?}
{0 68732,1 ?}
{0 40710,1 ?}
{0 68848,1 ?}
{0 71692,1 ?}
{0 58332,1 ?}
{0 31066,1 ?}
{0 19261,1 ?}
{0 9573,1 ?}
{0 7419,1 ?}
{0 70537,1 ?}
{0 35569,1 ?}
{0 53113,1 ?}
{0 12681,1 ?}
{0 61384,1 ?}
{0 15845,1 ?}
{0 35046,1 ?}
{0 68499,1 ?}
{0 14429,1 ?}
{0 59807,1 ?}
{0 7899,1 ?}
{0 352,1 ?}
{0 38637,1 ?}
{0 10527,1 ?}
{0 37345,1 ?}
{0 39543,1 ?}
{0 60342,1 ?}
{0 30735,1 ?}
{0 28305,1 ?}
{0 12196,1 ?}
{0 60252,1 ?}
{0 22777,1 ?}
{0 8954,1 ?}
{0 54281,1 ?}
{0 67762,1 ?}
{0 5232,1 ?}
{0 30224,1 ?}
{0 10757,1 ?}
{0 44222,1 ?}
{0 52039,1 ?}
{0 49188,1 ?}
{0 34288,1 ?}
{0 19758,1 ?}
{0 9402,1 ?}
{0 16095,1 ?}
{0 30120,1 ?}
{0 5412,1 ?}
{0 12516,1 ?}
{0 30524,1 ?}
{0 43762,1 ?}
{0 68781,1 ?}
{0 9595,1 ?}
{0 55399,1 ?}
{0 29853,1 ?}
{0 41428,1 ?}
{0 34492,1 ?}
{0 2345,1 ?}
{0 64256,1 ?}
{0 6232,1 ?}
{0 9889,1 ?}
{0 58893,1 ?}
{0 53540,1 ?}
{0 64225,1 ?}
{0 15100,1 ?}
{0 50056,1 ?}
{0 38845,1 ?}
{0 69220,1 ?}
{0 57817,1 ?}
{0 41692,1 ?}
{0 11928,1 ?}
{0 59851,1 ?}
{0 38281,1 ?}
{0 44297,1 ?}
{0 23598,1 ?}
{0 38014,1 ?}
{0 23575,1 ?}
{0 41673,1 ?}
{0 2738,1 ?}
{0 59538,1 ?}
{0 60004,1 ?}
{0 44068,1 ?}
{0 70930,1 ?}
{0 2999,1 ?}
{0 15022,1 ?}
{0 26217,1 ?}
{0 981,1 ?}
{0 5496,1 ?}
{0 61211,1 ?}
{0 47818,1 ?}
{0 35775,1 ?}
{0 43134,1 ?}
{0 57223,1 ?}
{0 63741,1 ?}
{0 4065,1 ?}
{0 53682,1 ?}
{0 48865,1 ?}
{0 50459,1 ?}
{0 38802,1 ?}
{0 62640,1 ?}
{0 31210,1 ?}
{0 8501,1 ?}
{0 21297,1 ?}
{0 26652,1 ?}
{0 32144,1 ?}
{0 8040,1 ?}
{0 60802,1 ?}
{0 25913,1 ?}
{0 58342,1 ?}
{0 26114,1 ?}
{0 13344,1 ?}
{0 57071,1 ?}
{0 45176,1 ?}
{0 47058,1 ?}
{0 28895,1 ?}
{0 22622,1 ?}
{0 60128,1 ?}
{0 31680,1 ?}
{0 63040,1 ?}
{0 62867,1 ?}
{0 72424,1 ?}
{0 69157,1 ?}
{0 32199,1 ?}
{0 35899,1 ?}
{0 71290,1 ?}
{0 12538,1 ?}
{0 10200,1 ?}
{0 37082,1 ?}
{0 70205,1 ?}
{0 70373,1 ?}
{0 20349,1 ?}
{0 60767,1 ?}
{0 8270,1 ?}
{0 70862,1 ?}
{0 2453,1 ?}
{0 60171,1 ?}
{0 12453,1 ?}
{0 9385,1 ?}
{0 9757,1 ?}
{0 19982,1 ?}
{0 65281,1 ?}
{0 11075,1 ?}
{0 54425,1 ?}
{0 45063,1 ?}
{0 16431,1 ?}
{0 2121,1 ?}
{0 144,1 ?}
{0 29559,1 ?}
{0 3793,1 ?}
{0 15259,1 ?}
{0 12512,1 ?}
{0 62591,1 ?}
{0 26834,1 ?}
{0 44996,1 ?}
{0 43834,1 ?}
{0 11502,1 ?}
{0 65576,1 ?}
{0 35599,1 ?}
{0 53127,1 ?}
{0 54209,1 ?}
{0 38423,1 ?}
{0 46885,1 ?}
{0 12045,1 ?}
{0 13324,1 ?}
{0 3204,1 ?}
{0 4177,1 ?}
{0 15722,1 ?}
{0 58261,1 ?}
{0 60425,1 ?}
{0 11143,1 ?}
{0 32986,1 ?}
{0 66944,1 ?}
{0 4003,1 ?}
{0 45015,1 ?}
{0 30691,1 ?}
{0 340,1 ?}
{0 1490,1 ?}
{0 61845,1 ?}
{0 54590,1 ?}
{0 2496,1 ?}
{0 38295,1 ?}
{0 61259,1 ?}
{0 70622,1 ?}
{0 34975,1 ?}
{0 5833,1 ?}
{0 32731,1 ?}
{0 35370,1 ?}
{0 7032,1 ?}
{0 59051,1 ?}
{0 26733,1 ?}
{0 50597,1 ?}
{0 9940,1 ?}
{0 48967,1 ?}
{0 68315,1 ?}
{0 51658,1 ?}
{0 46271,1 ?}
{0 35018,1 ?}
{0 14995,1 ?}
{0 45788,1 ?}
{0 71371,1 ?}
{0 40073,1 ?}
{0 16412,1 ?}
{0 9741,1 ?}
{0 36180,1 ?}
{0 55294,1 ?}
{0 2759,1 ?}
{0 66984,1 ?}
{0 6529,1 ?}
{0 62864,1 ?}
{0 41180,1 ?}
{0 2600,1 ?}
{0 42442,1 ?}
{0 69259,1 ?}
{0 41034,1 ?}
{0 42372,1 ?}
{0 34484,1 ?}
{0 70739,1 ?}
{0 31961,1 ?}
{0 48190,1 ?}
{0 59626,1 ?}
{0 37480,1 ?}
{0 34568,1 ?}
{0 9648,1 ?}
{0 29404,1 ?}
{0 62206,1 ?}
{0 46063,1 ?}
{0 44805,1 ?}
{0 60776,1 ?}
{0 10999,1 ?}
{0 8743,1 ?}
{0 7393,1 ?}
{0 6873,1 ?}
{0 10043,1 ?}
{0 20560,1 ?}
{0 52497,1 ?}
{0 10639,1 ?}
{0 29589,1 ?}
{0 64926,1 ?}
{0 62798,1 ?}
{0 36932,1 ?}
{0 38217,1 ?}
{0 21994,1 ?}
{0 6652,1 ?}
{0 38925,1 ?}
{0 59340,1 ?}
{0 44921,1 ?}
{0 52962,1 ?}
{0 49805,1 ?}
{0 63500,1 ?}
{0 32154,1 ?}
{0 44279,1 ?}
{0 70750,1 ?}
{0 11129,1 ?}
{0 18373,1 ?}
{0 34539,1 ?}
{0 25383,1 ?}
{0 9875,1 ?}
{0 18008,1 ?}
{0 1883,1 ?}
{0 45849,1 ?}
{0 60742,1 ?}
{0 9474,1 ?}
{0 66866,1 ?}
{0 26514,1 ?}
{0 71891,1 ?}
{0 67626,1 ?}
{0 40304,1 ?}
{0 42838,1 ?}
{0 3537,1 ?}
{0 44940,1 ?}
{0 3630,1 ?}
{0 53940,1 ?}
{0 6826,1 ?}
{0 54816,1 ?}
{0 64481,1 ?}
{0 28008,1 ?}
{0 11489,1 ?}
{0 57956,1 ?}
{0 38314,1 ?}
{0 42862,1 ?}
{0 9450,1 ?}
{0 71612,1 ?}
{0 22752,1 ?}
{0 65097,1 ?}
{0 12068,1 ?}
{0 50079,1 ?}
{0 51605,1 ?}
{0 58812,1 ?}
{0 72276,1 ?}
{0 25398,1 ?}
{0 11386,1 ?}
{0 65111,1 ?}
{0 61067,1 ?}
{0 35549,1 ?}
{0 35580,1 ?}
{0 43132,1 ?}
{0 64452,1 ?}
{0 49717,1 ?}
{0 43395,1 ?}
{0 45913,1 ?}
{0 13523,1 ?}
{0 62923,1 ?}
{0 58366,1 ?}
{0 36134,1 ?}
{0 71945,1 ?}
{0 56333,1 ?}
{0 27801,1 ?}
{0 24232,1 ?}
{0 23746,1 ?}
{0 35964,1 ?}
{0 70268,1 ?}
{0 56653,1 ?}
{0 544,1 ?}
{0 29772,1 ?}
{0 58130,1 ?}
{0 11463,1 ?}
{0 11959,1 ?}
{0 12029,1 ?}
{0 60395,1 ?}
{0 46420,1 ?}
{0 53864,1 ?}
{0 46700,1 ?}
{0 48377,1 ?}
{0 53563,1 ?}
{0 17289,1 ?}
{0 8262,1 ?}
{0 60595,1 ?}
{0 54576,1 ?}
{0 26153,1 ?}
{0 65214,1 ?}
{0 60105,1 ?}
{0 70521,1 ?}
{0 59893,1 ?}
{0 51654,1 ?}
{0 26269,1 ?}
{0 48608,1 ?}
{0 27002,1 ?}
{0 3565,1 ?}
{0 22734,1 ?}
{0 25448,1 ?}
{0 10528,1 ?}
{0 33129,1 ?}
{0 24562,1 ?}
{0 33352,1 ?}
{0 51679,1 ?}
{0 36441,1 ?}
{0 22802,1 ?}
{0 70531,1 ?}
{0 4239,1 ?}
{0 69272,1 ?}
{0 11675,1 ?}
{0 45271,1 ?}
{0 26001,1 ?}
{0 37788,1 ?}
{0 58809,1 ?}
{0 58395,1 ?}
{0 16479,1 ?}
{0 29354,1 ?}
{0 9387,1 ?}
{0 36914,1 ?}
{0 62930,1 ?}
{0 38955,1 ?}
{0 69330,1 ?}
{0 32052,1 ?}
{0 12174,1 ?}
{0 45787,1 ?}
{0 24077,1 ?}
{0 64125,1 ?}
{0 24440,1 ?}
{0 3940,1 ?}
{0 70652,1 ?}
{0 40235,1 ?}
{0 61952,1 ?}
{0 50048,1 ?}
{0 38166,1 ?}
{0 6854,1 ?}
{0 21858,1 ?}
{0 71242,1 ?}
{0 10378,1 ?}
{0 57200,1 ?}
{0 57213,1 ?}
{0 50202,1 ?}
{0 28796,1 ?}
{0 63730,1 ?}
{0 38713,1 ?}
{0 56173,1 ?}
{0 69910,1 ?}
{0 3306,1 ?}
{0 59873,1 ?}
{0 33114,1 ?}
{0 69133,1 ?}
{0 49080,1 ?}
{0 58716,1 ?}
{0 58648,1 ?}
{0 272,1 ?}
{0 66401,1 ?}
{0 62505,1 ?}
{0 47663,1 ?}
{0 60289,1 ?}
{0 9022,1 ?}
{0 70337,1 ?}
{0 35337,1 ?}
{0 36777,1 ?}
{0 59201,1 ?}
{0 52418,1 ?}
{0 57271,1 ?}
{0 35332,1 ?}
{0 31244,1 ?}
{0 28791,1 ?}
{0 30879,1 ?}
{0 12113,1 ?}
{0 60528,1 ?}
{0 40239,1 ?}
{0 59902,1 ?}
{0 27225,1 ?}
{0 6614,1 ?}
{0 35115,1 ?}
{0 48946,1 ?}
{0 30851,1 ?}
{0 71267,1 ?}
{0 68624,1 ?}
{0 35719,1 ?}
{0 10785,1 ?}
{0 44648,1 ?}
{0 11684,1 ?}
{0 3458,1 ?}
{0 69453,1 ?}
{0 60850,1 ?}
{0 65784,1 ?}
{0 69821,1 ?}
{0 39056,1 ?}
{0 70855,1 ?}
{0 25513,1 ?}
{0 47003,1 ?}
{0 66923,1 ?}
{0 37795,1 ?}
{0 46900,1 ?}
{0 31174,1 ?}
{0 50052,1 ?}
{0 10599,1 ?}
{0 37574,1 ?}
{0 31318,1 ?}
{0 54629,1 ?}
{0 4788,1 ?}
{0 59663,1 ?}
{0 52343,1 ?}
{0 22436,1 ?}
{0 10379,1 ?}
{0 25586,1 ?}
{0 19287,1 ?}
{0 42282,1 ?}
{0 10127,1 ?}
{0 10491,1 ?}
{0 7700,1 ?}
{0 68352,1 ?}
{0 34658,1 ?}
{0 42457,1 ?}
{0 58969,1 ?}
{0 21265,1 ?}
{0 5241,1 ?}
{0 37536,1 ?}
{0 52354,1 ?}
{0 1553,1 ?}
{0 43145,1 ?}
{0 1618,1 ?}
{0 41327,1 ?}
{0 61827,1 ?}
{0 29375,1 ?}
{0 43937,1 ?}
{0 724,1 ?}
{0 49848,1 ?}
{0 26704,1 ?}
{0 42404,1 ?}
{0 8351,1 ?}
{0 43890,1 ?}
{0 45199,1 ?}
{0 48497,1 ?}
{0 8735,1 ?}
{0 1945,1 ?}
{0 54486,1 ?}
{0 10733,1 ?}
{0 57797,1 ?}
{0 34239,1 ?}
{0 18175,1 ?}
{0 72245,1 ?}
{0 54027,1 ?}
{0 45704,1 ?}
{0 56919,1 ?}
{0 20692,1 ?}
{0 2314,1 ?}
{0 57226,1 ?}
{0 36581,1 ?}
{0 71448,1 ?}
{0 59453,1 ?}
{0 33658,1 ?}
{0 12063,1 ?}
{0 34359,1 ?}
{0 30644,1 ?}
{0 61951,1 ?}
{0 54203,1 ?}
{0 2615,1 ?}
{0 33767,1 ?}
{0 71234,1 ?}
{0 47847,1 ?}
{0 42940,1 ?}
{0 54304,1 ?}
{0 52369,1 ?}
{0 33383,1 ?}
{0 17040,1 ?}
{0 8186,1 ?}
{0 7928,1 ?}
{0 64575,1 ?}
{0 31882,1 ?}
{0 589,1 ?}
{0 6335,1 ?}
{0 13632,1 ?}
{0 34615,1 ?}
{0 68859,1 ?}
{0 71508,1 ?}
{0 41450,1 ?}
{0 45590,1 ?}
{0 18107,1 ?}
{0 1448,1 ?}
{0 29213,1 ?}
{0 9781,1 ?}
{0 23138,1 ?}
{0 6744,1 ?}
{0 28152,1 ?}
{0 36230,1 ?}
{0 71527,1 ?}
{0 21636,1 ?}
{0 67909,1 ?}
{0 19029,1 ?}
{0 41713,1 ?}
{0 47352,1 ?}
{0 58516,1 ?}
{0 44334,1 ?}
{0 61330,1 ?}
{0 41657,1 ?}
{0 35658,1 ?}
{0 43012,1 ?}
{0 57011,1 ?}
{0 30622,1 ?}
{0 2765,1 ?}
{0 9211,1 ?}
{0 28531,1 ?}
{0 35868,1 ?}
{0 65225,1 ?}
{0 43823,1 ?}
{0 37018,1 ?}
{0 17952,1 ?}
{0 31934,1 ?}
{0 58084,1 ?}
{0 56243,1 ?}
{0 56125,1 ?}
{0 55265,1 ?}
{0 22949,1 ?}
{0 68134,1 ?}
{0 49951,1 ?}
{0 54642,1 ?}
{0 39218,1 ?}
{0 25521,1 ?}
{0 63061,1 ?}
{0 4674,1 ?}
{0 5084,1 ?}
{0 43073,1 ?}
{0 33685,1 ?}
{0 42165,1 ?}
{0 43290,1 ?}
{0 65201,1 ?}
{0 19643,1 ?}
{0 9050,1 ?}
{0 40249,1 ?}
{0 41676,1 ?}
{0 69158,1 ?}
{0 10734,1 ?}
{0 19071,1 ?}
{0 13160,1 ?}
{0 37065,1 ?}
{0 12451,1 ?}
{0 49467,1 ?}
{0 24694,1 ?}
{0 48390,1 ?}
{0 61165,1 ?}
{0 5010,1 ?}
{0 23470,1 ?}
{0 12620,1 ?}
{0 46523,1 ?}
{0 20552,1 ?}
{0 32332,1 ?}
{0 47273,1 ?}
{0 32157,1 ?}
{0 33219,1 ?}
{0 31251,1 ?}
{0 57616,1 ?}
{0 36886,1 ?}
{0 52831,1 ?}
{0 17504,1 ?}
{0 9463,1 ?}
{0 46060,1 ?}
{0 40380,1 ?}
{0 30135,1 ?}
{0 26585,1 ?}
{0 8355,1 ?}
{0 12090,1 ?}
{0 46665,1 ?}
{0 71750,1 ?}
{0 70030,1 ?}
{0 33601,1 ?}
{0 49504,1 ?}
{0 65653,1 ?}
{0 7728,1 ?}
{0 22038,1 ?}
{0 69956,1 ?}
{0 55556,1 ?}
{0 4364,1 ?}
{0 11707,1 ?}
{0 10389,1 ?}
{0 45673,1 ?}
{0 9629,1 ?}
{0 22642,1 ?}
{0 54659,1 ?}
{0 42047,1 ?}
{0 42028,1 ?}
{0 37700,1 ?}
{0 52037,1 ?}
{0 19096,1 ?}
{0 45414,1 ?}
{0 36672,1 ?}
{0 44625,1 ?}
{0 61509,1 ?}
{0 64801,1 ?}
{0 50017,1 ?}
{0 6983,1 ?}
{0 4460,1 ?}
{0 42641,1 ?}
{0 33468,1 ?}
{0 12046,1 ?}
{0 26025,1 ?}
{0 28614,1 ?}
{0 12964,1 ?}
{0 9582,1 ?}
{0 63766,1 ?}
{0 28988,1 ?}
{0 48436,1 ?}
{0 47772,1 ?}
{0 56970,1 ?}
{0 5004,1 ?}
{0 6944,1 ?}
{0 54914,1 ?}
{0 49133,1 ?}
{0 23143,1 ?}
{0 36121,1 ?}
{0 48666,1 ?}
{0 24888,1 ?}
{0 4912,1 ?}
{0 14944,1 ?}
{0 10805,1 ?}
{0 34848,1 ?}
{0 22803,1 ?}
{0 59609,1 ?}
{0 28660,1 ?}
{0 26350,1 ?}
{0 62586,1 ?}
{0 21622,1 ?}
{0 60181,1 ?}
{0 36210,1 ?}
{0 71025,1 ?}
{0 65785,1 ?}
{0 645,1 ?}
{0 45522,1 ?}
{0 33208,1 ?}
{0 67680,1 ?}
{0 58710,1 ?}
{0 57184,1 ?}
{0 28484,1 ?}
{0 71909,1 ?}
{0 47044,1 ?}
{0 70897,1 ?}
{0 64598,1 ?}
{0 7980,1 ?}
{0 28498,1 ?}
{0 69852,1 ?}
{0 40165,1 ?}
{0 29038,1 ?}
{0 71114,1 ?}
{0 44983,1 ?}
{0 22096,1 ?}
{0 21680,1 ?}
{0 6063,1 ?}
{0 34105,1 ?}
{0 55950,1 ?}
{0 46250,1 ?}
{0 55884,1 ?}
{0 35902,1 ?}
{0 58089,1 ?}
{0 66439,1 ?}
{0 24593,1 ?}
{0 66831,1 ?}
{0 62733,1 ?}
{0 7626,1 ?}
{0 10728,1 ?}
{0 40699,1 ?}
{0 61646,1 ?}
{0 66565,1 ?}
{0 10436,1 ?}
{0 30068,1 ?}
{0 62534,1 ?}
{0 9964,1 ?}
{0 48070,1 ?}
{0 35259,1 ?}
{0 32209,1 ?}
{0 54438,1 ?}
{0 62841,1 ?}
{0 34683,1 ?}
{0 67046,1 ?}
{0 56157,1 ?}
{0 51548,1 ?}
{0 65813,1 ?}
{0 24802,1 ?}
{0 58488,1 ?}
{0 56654,1 ?}
{0 61859,1 ?}
{0 37636,1 ?}
{0 42034,1 ?}
{0 65810,1 ?}
{0 32692,1 ?}
{0 27387,1 ?}
{0 8548,1 ?}
{0 50175,1 ?}
{0 62886,1 ?}
{0 8534,1 ?}
{0 7880,1 ?}
{0 58092,1 ?}
{0 40808,1 ?}
{0 41043,1 ?}
{0 14634,1 ?}
{0 21614,1 ?}
{0 702,1 ?}
{0 71919,1 ?}
{0 15646,1 ?}
{0 65272,1 ?}
{0 35575,1 ?}
{0 69815,1 ?}
{0 40658,1 ?}
{0 27216,1 ?}
{0 10735,1 ?}
{0 63874,1 ?}
{0 62376,1 ?}
{0 57042,1 ?}
{0 899,1 ?}
{0 59736,1 ?}
{0 70013,1 ?}
{0 15215,1 ?}
{0 43233,1 ?}
{0 49746,1 ?}
{0 21556,1 ?}
{0 11600,1 ?}
{0 67849,1 ?}
{0 9571,1 ?}
{0 35198,1 ?}
{0 36048,1 ?}
{0 47487,1 ?}
{0 42720,1 ?}
{0 54254,1 ?}
{0 17621,1 ?}
{0 66712,1 ?}
{0 58227,1 ?}
{0 24100,1 ?}
{0 8243,1 ?}
{0 44002,1 ?}
{0 66747,1 ?}
{0 39323,1 ?}
{0 7768,1 ?}
{0 24285,1 ?}
{0 71787,1 ?}
{0 68048,1 ?}
{0 6718,1 ?}
{0 38776,1 ?}
{0 24163,1 ?}
{0 15373,1 ?}
{0 46134,1 ?}
{0 28001,1 ?}
{0 5543,1 ?}
{0 38964,1 ?}
{0 59054,1 ?}
{0 10045,1 ?}
{0 44695,1 ?}
{0 39240,1 ?}
{0 70012,1 ?}
{0 19952,1 ?}
{0 7307,1 ?}
{0 21013,1 ?}
{0 67612,1 ?}
{0 67541,1 ?}
{0 9508,1 ?}
{0 36706,1 ?}
{0 11289,1 ?}
{0 36753,1 ?}
{0 39522,1 ?}
{0 34611,1 ?}
{0 53817,1 ?}
{0 41967,1 ?}
{0 70232,1 ?}
{0 13215,1 ?}
{0 42161,1 ?}
{0 58127,1 ?}
{0 19874,1 ?}
{0 28476,1 ?}
{0 22678,1 ?}
{0 67746,1 ?}
{0 40107,1 ?}
{0 13831,1 ?}
{0 26244,1 ?}
{0 22029,1 ?}
{0 37923,1 ?}
{0 51894,1 ?}
{0 50234,1 ?}
{0 44916,1 ?}
{0 12591,1 ?}
{0 70182,1 ?}
{0 3236,1 ?}
{0 10054,1 ?}
{0 64863,1 ?}
{0 51808,1 ?}
{0 40384,1 ?}
{0 72314,1 ?}
{0 64081,1 ?}
{0 58289,1 ?}
{0 66075,1 ?}
{0 54747,1 ?}
{0 44416,1 ?}
{0 29572,1 ?}
{0 61902,1 ?}
{0 57715,1 ?}
{0 27909,1 ?}
{0 58083,1 ?}
{0 34222,1 ?}
{0 70696,1 ?}
{0 48246,1 ?}
{0 20508,1 ?}
{0 31611,1 ?}
{0 33743,1 ?}
{0 52081,1 ?}
{0 59225,1 ?}
{0 20873,1 ?}
{0 58220,1 ?}
{0 35633,1 ?}
{0 40896,1 ?}
{0 24915,1 ?}
{0 58387,1 ?}
{0 28107,1 ?}
{0 69851,1 ?}
{0 24182,1 ?}
{0 50714,1 ?}
{0 70807,1 ?}
{0 45329,1 ?}
{0 10014,1 ?}
{0 9038,1 ?}
{0 48077,1 ?}
{0 42511,1 ?}
{0 26701,1 ?}
{0 61469,1 ?}
{0 53104,1 ?}
{0 34029,1 ?}
{0 33456,1 ?}
{0 51996,1 ?}
{0 13903,1 ?}
{0 30939,1 ?}
{0 18227,1 ?}
{0 37600,1 ?}
{0 65607,1 ?}
{0 72048,1 ?}
{0 47622,1 ?}
{0 65350,1 ?}
{0 39033,1 ?}
{0 50092,1 ?}
{0 17733,1 ?}
{0 40190,1 ?}
{0 2461,1 ?}
{0 54648,1 ?}
{0 53696,1 ?}
{0 46746,1 ?}
{0 45857,1 ?}
{0 62671,1 ?}
{0 51665,1 ?}
{0 59460,1 ?}
{0 52463,1 ?}
{0 68312,1 ?}
{0 30140,1 ?}
{0 41835,1 ?}
{0 49670,1 ?}
{0 54947,1 ?}
{0 36928,1 ?}
{0 50417,1 ?}
{0 37771,1 ?}
{0 47755,1 ?}
{0 49400,1 ?}
{0 13047,1 ?}
{0 20542,1 ?}
{0 28133,1 ?}
{0 53704,1 ?}
{0 9407,1 ?}
{0 12829,1 ?}
{0 71614,1 ?}
{0 46068,1 ?}
{0 23345,1 ?}
{0 55250,1 ?}
{0 42133,1 ?}
{0 43245,1 ?}
{0 25978,1 ?}
{0 66597,1 ?}
{0 5350,1 ?}
{0 15246,1 ?}
{0 44475,1 ?}
{0 72275,1 ?}
{0 60543,1 ?}
{0 54198,1 ?}
{0 31040,1 ?}
{0 37583,1 ?}
{0 58335,1 ?}
{0 2998,1 ?}
{0 72297,1 ?}
{0 62299,1 ?}
{0 2209,1 ?}
{0 14545,1 ?}
{0 62411,1 ?}
{0 28177,1 ?}
{0 57860,1 ?}
{0 1500,1 ?}
{0 43208,1 ?}
{0 67938,1 ?}
{0 58857,1 ?}
{0 44766,1 ?}
{0 54329,1 ?}
{0 12028,1 ?}
{0 62384,1 ?}
{0 59789,1 ?}
{0 41930,1 ?}
{0 3782,1 ?}
{0 65416,1 ?}
{0 60873,1 ?}
{0 27769,1 ?}
{0 43204,1 ?}
{0 28808,1 ?}
{0 6319,1 ?}
{0 30655,1 ?}
{0 53477,1 ?}
{0 12123,1 ?}
{0 46079,1 ?}
{0 46730,1 ?}
{0 7851,1 ?}
{0 45392,1 ?}
{0 52604,1 ?}
{0 39169,1 ?}
{0 10293,1 ?}
{0 59628,1 ?}
{0 42578,1 ?}
{0 35861,1 ?}
{0 71510,1 ?}
{0 35288,1 ?}
{0 9968,1 ?}
{0 26806,1 ?}
{0 26688,1 ?}
{0 32587,1 ?}
{0 37161,1 ?}
{0 52261,1 ?}
{0 8949,1 ?}
{0 40398,1 ?}
{0 70318,1 ?}
{0 6469,1 ?}
{0 13224,1 ?}
{0 61113,1 ?}
{0 35423,1 ?}
{0 66089,1 ?}
{0 59369,1 ?}
{0 23619,1 ?}
{0 28491,1 ?}
{0 8848,1 ?}
{0 36752,1 ?}
{0 58271,1 ?}
{0 18792,1 ?}
{0 61665,1 ?}
{0 22072,1 ?}
{0 70763,1 ?}
{0 61468,1 ?}
{0 23227,1 ?}
{0 3333,1 ?}
{0 29696,1 ?}
{0 59425,1 ?}
{0 39828,1 ?}
{0 72342,1 ?}
{0 14623,1 ?}
{0 36204,1 ?}
{0 33362,1 ?}
{0 26771,1 ?}
{0 36790,1 ?}
{0 29606,1 ?}
{0 47594,1 ?}
{0 34591,1 ?}
{0 26753,1 ?}
{0 62220,1 ?}
{0 1280,1 ?}
{0 38174,1 ?}
{0 10185,1 ?}
{0 56004,1 ?}
{0 35619,1 ?}
{0 42605,1 ?}
{0 71971,1 ?}
{0 43900,1 ?}
{0 25065,1 ?}
{0 15749,1 ?}
{0 19528,1 ?}
{0 6538,1 ?}
{0 26937,1 ?}
{0 36466,1 ?}
{0 10172,1 ?}
{0 59583,1 ?}
{0 14613,1 ?}
{0 52723,1 ?}
{0 66048,1 ?}
{0 7840,1 ?}
{0 66446,1 ?}
{0 20466,1 ?}
{0 36431,1 ?}
{0 13,1 ?}
{0 60330,1 ?}
{0 67835,1 ?}
{0 18898,1 ?}
{0 24425,1 ?}
{0 12632,1 ?}
{0 17934,1 ?}
{0 38090,1 ?}
{0 43197,1 ?}
{0 39493,1 ?}
{0 35234,1 ?}
{0 66727,1 ?}
{0 33070,1 ?}
{0 70641,1 ?}
{0 60093,1 ?}
{0 27841,1 ?}
{0 20119,1 ?}
{0 65761,1 ?}
