@relation yelp
@attribute text string
@attribute id numeric
@attribute sentiment** {positive, negative, neutral}
@data
"bein bar phoenix scare order drink that love place near trunk space",61157,neutral
"servic dog sit friend dog scrape nail pool blood paw took emerg room clean paw calm sent home charg thank",58756,neutral
"cheap sandwich long line unavoid just bring interest friend wait cup water complimentari small cup perfect sandwich size yall ladi dont look like yall just ate sandwich tight herv leger dress men sandwich sandwich ultra delici tri",29482,neutral
"went supper time outstand food fantast server brian profession effici overal great choic supper definit",53727,neutral
"dozen tastiest bagel citi cut freez tast fresh thaw great chees oliv buraka chocol babka place unfriend staff",11946,neutral
"minut drive go know lunch time damn drive long",41765,neutral
"catfish burrito grill fri basket cajun popcorn crayfish tail omg awesom catfish burrito surpris differ fri fish realli tast deep complex flavor rice bean grill fish blacken catfish flavor realli step way best cajun food expert tast bud love",36698,neutral
"meh experienc better sum experi pretti perfect order tomato basil soup fri dad got brunch burger mom chose thai shrimp salad picki eater mean cours dont expect applebe gourmet meal bowl soup look like perfect portion yr old mayb just end stomach idk decid way food overpr pretti meh area wouldv okay campbel mickey ds fri place pretti took close year food come dang soup said waitstaff love kind peopl that honest matter food servic",3627,neutral
"new locat durango warm spring idk owner super close place beat rest area sure friend clean great tast filipino cuisin husbi stuf kind authent good pic wont justic",21493,neutral
"sassafra old establish that surviv heart yorkvill long time custom place locat confid say food just ok day like do chang bring younger clientel definit upe food game go long bar pretti good decent collect wine good cocktail classi chill vibe neighbourhood despit recent chang clientel place matur perfect place wine ladi mom aunt place worth make trip good place bring date mid plus yes long friend work bar",51073,neutral
"food want servic vi friend took good care order bun bo hue ice vietnames coffe bun bo hue lack flavor noodl cook plenti meat flavor lack restaur clean nice insid improv flavor food place better",45465,neutral
"sushi roll lunch oh yes delici server let know eat sushi roll appet monday sunday definit entri door dont worri open",12554,neutral
"updat appreci ken reach make amend havent taken offer thought gestur sweet ad origin review manag control bad appl empath hope revisit experi better think just spoil food oc poke bowl got wasnt great poke tast fresh didnt realli care sauc came redondo bowl definit nice abl eat fiber green event vega parti ahaha custom servic aw ladi regist roll eye friend inquir get doubl protein bowl instead patient explain possibl gave unnecessari attitud look cowork exasper tip ladi",22113,neutral
"instead high price limit serv size let say area restaur locat crime hint secur guard constant foot patrol park lot famili walk greet seat prompt dine area clean server forgotten resembl mark anthoni close anyway server attent patient food fresh tasti homeless person insid restroom smell bad bodi odor see good restaur probabl good locat point probabl return lol",45424,neutral
"oyster yes thursday special came coupl time advantag special oyster shooter surpris oyster consist fresh servic fast friend thing tri french fri seafood bisqu bread bowl fri fri soup bit salti hot tip dont happi hour just daili special check board right entranc thursday definit worth trip come shuck",7803,neutral
"real barber shop real men realli enjoy cut gio place look like old time barber shop frill pretti just great place hair cut came long time barber nodari just move big pretti boy chain good convers good cut reason price hot towel want soon ask nodari visit use coupon use coupon web www giosbarb com hair cheer",70924,neutral
"corona tequila friend servic small medium size danc floor dj great bottl definit go",10395,neutral
"barber shop owner shane best barber shop barber arizona shop extrem clean offer notch experi minut sit chair servic includ detail attent time issu rush chair onlin app allow book appoint advanc chose stylist specif servic request worth trip az qualiti haircut",68498,neutral
"time love come disappoint visit work hectic schedul appt pm came told min wait appt final nail stand ish hard spoke did nail quick didnt coat gel nail polish chip away week nail crook roll eye huf multipl time extrem taken owner ben extrem nice rememb second time came kristin realli love go return experi agin",67403,neutral
"time stop time charlott bbq mahi taco constant chang special menu great craft beer select local breweri tap",52797,neutral
"club worth thought let requir click order submit review deni entri base choic club partner club dear friend deni entri premis let peopl like gay live modern age fact entir inappropri unprofession non lucrat witch hunt onlin exhaust complet necessari long caus disrupt harm legal innapropri behavior let parti peac select danc partner consid premis servic refus spend earn money number far excit accommod club old town",14725,neutral
"way shop like qualiti belgian chocol place tri",60418,neutral
"look hot hot spot girl high heel dollar bikini guy pack pack pack your just mood tan dont come guarante chair area chill taken come jump pool play volleybal smack face just accident hit cute ith ball attent work kfun",66495,neutral
"khouri ok book pop yesterday meet coupl beer friend big fan place speak high khouri thought perfect opportun friend hangout new staff friend laid beer cold glass clean nice visit friend great way spend afternoon certain return",43509,neutral
"beauti steakhous realli like chef privat dine room nice place special occas came friend dinner say steak prepar just right bone ribey delici",56809,neutral
